symbol,layer_name,entry_time,exit_time,entry_price,exit_price,qty,pnl,slippage,exit_reason,hold_minutes
XLF,L3_RSI_SCALP,2026-02-11 14:58:00+00:00,2026-02-11 15:01:00+00:00,53.265,53.26,1,-0.0583,0.0533,SIGNAL,3.0
XLF,L3_RSI_SCALP,2026-02-11 15:04:00+00:00,2026-02-11 15:07:00+00:00,53.25,53.265,1,-0.0383,0.0533,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-02-11 15:08:00+00:00,2026-02-11 15:11:00+00:00,48.56,48.335,1,-0.2734,0.0484,STOP,3.0
INTC,L1_VWAP_MR,2026-02-11 15:12:00+00:00,2026-02-11 15:14:00+00:00,48.045,47.862527017343055,1,-0.2304,0.048,STOP,2.0
XLF,L1_VWAP_MR,2026-02-11 15:11:00+00:00,2026-02-11 15:18:00+00:00,53.17,53.1157525923893,1,-0.1074,0.0531,STOP,7.0
INTC,L1_VWAP_MR,2026-02-11 15:17:00+00:00,2026-02-11 15:18:00+00:00,47.755,47.573553015823585,1,-0.2291,0.0477,STOP,1.0
INTC,L1_VWAP_MR,2026-02-11 15:20:00+00:00,2026-02-11 15:23:00+00:00,47.215,47.02123437548297,1,-0.2409,0.0471,STOP,3.0
XLF,L1_VWAP_MR,2026-02-11 15:20:00+00:00,2026-02-11 15:25:00+00:00,53.06,53.01,1,-0.103,0.053,STOP,5.0
BAC,L1_VWAP_MR,2026-02-11 15:21:00+00:00,2026-02-11 15:36:00+00:00,55.0,54.845,1,-0.2099,0.0549,STOP,15.0
XLF,L1_VWAP_MR,2026-02-11 15:26:00+00:00,2026-02-11 15:36:00+00:00,53.05,52.965,1,-0.138,0.053,STOP,10.0
XLF,L1_VWAP_MR,2026-02-11 15:37:00+00:00,2026-02-11 15:42:00+00:00,52.965,52.915,1,-0.1029,0.0529,STOP,5.0
BAC,L1_VWAP_MR,2026-02-11 15:37:00+00:00,2026-02-11 15:42:00+00:00,54.87,54.765,1,-0.1598,0.0548,STOP,5.0
XLF,L1_VWAP_MR,2026-02-11 15:43:00+00:00,2026-02-11 15:47:00+00:00,52.89,52.845,1,-0.0979,0.0529,STOP,4.0
BAC,L1_VWAP_MR,2026-02-11 15:43:00+00:00,2026-02-11 15:48:00+00:00,54.735,54.66178714967481,1,-0.1279,0.0547,STOP,5.0
BAC,L3_RSI_SCALP,2026-02-11 15:51:00+00:00,2026-02-11 15:54:00+00:00,54.695,54.695,1,-0.0547,0.0547,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-02-11 15:26:00+00:00,2026-02-11 15:54:00+00:00,46.945,47.83,1,0.8376,0.0474,SIGNAL,28.0
BAC,L1_VWAP_MR,2026-02-11 16:02:00+00:00,2026-02-11 16:03:00+00:00,54.7694,54.695,1,-0.1291,0.0547,STOP,1.0
XLF,L1_VWAP_MR,2026-02-11 15:48:00+00:00,2026-02-11 16:04:00+00:00,52.83,52.78461548786352,1,-0.0982,0.0528,STOP,16.0
XLF,L3_RSI_SCALP,2026-02-11 16:04:00+00:00,2026-02-11 16:07:00+00:00,52.795,52.795,1,-0.0528,0.0528,SIGNAL,3.0
XLF,L1_VWAP_MR,2026-02-11 16:09:00+00:00,2026-02-11 16:16:00+00:00,52.795,52.91,1,0.0621,0.0529,SIGNAL,7.0
BAC,L1_VWAP_MR,2026-02-11 16:05:00+00:00,2026-02-11 16:22:00+00:00,54.715,54.925,1,0.1552,0.0548,SIGNAL,17.0
BAC,L1_VWAP_MR,2026-02-11 16:27:00+00:00,2026-02-11 16:28:00+00:00,54.655,54.59644493709491,1,-0.1132,0.0546,STOP,1.0
INTC,L1_VWAP_MR,2026-02-11 16:30:00+00:00,2026-02-11 16:40:00+00:00,47.89,48.28,1,0.3419,0.0481,SIGNAL,10.0
BAC,L1_VWAP_MR,2026-02-11 16:30:00+00:00,2026-02-11 16:45:00+00:00,54.585,54.775,1,0.1353,0.0547,SIGNAL,15.0
BAC,L1_VWAP_MR,2026-02-11 16:55:00+00:00,2026-02-11 16:58:00+00:00,54.577,54.485,1,-0.1465,0.0545,STOP,3.0
BAC,L1_VWAP_MR,2026-02-11 16:59:00+00:00,2026-02-11 17:05:00+00:00,54.485,54.405,1,-0.1344,0.0544,STOP,6.0
BAC,L1_VWAP_MR,2026-02-11 17:06:00+00:00,2026-02-11 17:10:00+00:00,54.415,54.355,1,-0.1144,0.0544,STOP,4.0
INTC,L1_VWAP_MR,2026-02-11 17:01:00+00:00,2026-02-11 17:12:00+00:00,47.89,48.06,1,0.122,0.048,SIGNAL,11.0
INTC,L1_VWAP_MR,2026-02-11 17:14:00+00:00,2026-02-11 17:25:00+00:00,47.94,48.155,1,0.167,0.048,SIGNAL,11.0
BAC,L1_VWAP_MR,2026-02-11 17:11:00+00:00,2026-02-11 17:29:00+00:00,54.3503,54.30224269675027,1,-0.1024,0.0543,STOP,18.0
BAC,L1_VWAP_MR,2026-02-11 17:31:00+00:00,2026-02-11 17:33:00+00:00,54.257,54.20568610885533,1,-0.1055,0.0542,STOP,2.0
XLF,L1_VWAP_MR,2026-02-11 17:32:00+00:00,2026-02-11 17:40:00+00:00,52.865,52.975,1,0.0571,0.0529,SIGNAL,8.0
INTC,L1_VWAP_MR,2026-02-11 17:35:00+00:00,2026-02-11 17:48:00+00:00,47.89,48.0326,1,0.0946,0.048,SIGNAL,13.0
BAC,L1_VWAP_MR,2026-02-11 17:50:00+00:00,2026-02-11 17:54:00+00:00,54.33,54.275,1,-0.1093,0.0543,STOP,4.0
BAC,L1_VWAP_MR,2026-02-11 17:55:00+00:00,2026-02-11 17:57:00+00:00,54.25,54.185,1,-0.1192,0.0542,STOP,2.0
INTC,L1_VWAP_MR,2026-02-11 17:56:00+00:00,2026-02-11 17:57:00+00:00,47.867,47.7808,1,-0.134,0.0478,STOP,1.0
INTC,L1_VWAP_MR,2026-02-11 17:58:00+00:00,2026-02-11 18:01:00+00:00,47.775,47.67,1,-0.1527,0.0477,STOP,3.0
XLE,L3_RSI_SCALP,2026-02-11 17:59:00+00:00,2026-02-11 18:02:00+00:00,54.905,54.945,1,-0.0149,0.0549,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-02-11 18:02:00+00:00,2026-02-11 18:04:00+00:00,47.7065,47.625,1,-0.1292,0.0477,STOP,2.0
BAC,L1_VWAP_MR,2026-02-11 17:58:00+00:00,2026-02-11 18:05:00+00:00,54.195,54.145,1,-0.1042,0.0542,STOP,7.0
INTC,L1_VWAP_MR,2026-02-11 18:05:00+00:00,2026-02-11 18:09:00+00:00,47.675,47.6,1,-0.1226,0.0476,STOP,4.0
BAC,L1_VWAP_MR,2026-02-11 18:06:00+00:00,2026-02-11 18:10:00+00:00,54.09,54.015,1,-0.1291,0.0541,STOP,4.0
INTC,L1_VWAP_MR,2026-02-11 18:10:00+00:00,2026-02-11 18:11:00+00:00,47.515,47.45082968190762,1,-0.1117,0.0475,STOP,1.0
BAC,L1_VWAP_MR,2026-02-11 18:11:00+00:00,2026-02-11 18:13:00+00:00,54.015,53.955,1,-0.114,0.054,STOP,2.0
XLE,L3_RSI_SCALP,2026-02-11 18:11:00+00:00,2026-02-11 18:14:00+00:00,54.84,54.88,1,-0.0149,0.0549,SIGNAL,3.0
XLF,L1_VWAP_MR,2026-02-11 18:06:00+00:00,2026-02-11 18:14:00+00:00,52.855,52.825,1,-0.0828,0.0528,STOP,8.0
BAC,L1_VWAP_MR,2026-02-11 18:14:00+00:00,2026-02-11 18:15:00+00:00,53.875,53.823479586074065,1,-0.1054,0.0538,STOP,1.0
INTC,L1_VWAP_MR,2026-02-11 18:16:00+00:00,2026-02-11 18:19:00+00:00,47.4501,47.535,1,0.0374,0.0475,SIGNAL,3.0
INTC,L3_RSI_SCALP,2026-02-11 18:16:00+00:00,2026-02-11 18:22:00+00:00,47.4501,47.565,1,0.0674,0.0475,SIGNAL,6.0
BAC,L1_VWAP_MR,2026-02-11 18:21:00+00:00,2026-02-11 18:24:00+00:00,53.8451,53.855,1,-0.044,0.0539,SIGNAL,3.0
BAC,L3_RSI_SCALP,2026-02-11 18:21:00+00:00,2026-02-11 18:27:00+00:00,53.8451,53.89,1,-0.009,0.0539,SIGNAL,6.0
XLF,L1_VWAP_MR,2026-02-11 18:15:00+00:00,2026-02-11 18:32:00+00:00,52.8294,52.805,1,-0.0772,0.0528,STOP,17.0
BAC,L1_VWAP_MR,2026-02-11 18:31:00+00:00,2026-02-11 18:32:00+00:00,53.8,53.74,1,-0.1138,0.0538,STOP,1.0
XLF,L1_VWAP_MR,2026-02-11 18:33:00+00:00,2026-02-11 18:34:00+00:00,52.785,52.75,1,-0.0878,0.0528,STOP,1.0
BAC,L1_VWAP_MR,2026-02-11 18:33:00+00:00,2026-02-11 18:34:00+00:00,53.7,53.635,1,-0.1187,0.0537,STOP,1.0
BAC,L1_VWAP_MR,2026-02-11 18:35:00+00:00,2026-02-11 18:39:00+00:00,53.655,53.59739275915054,1,-0.1112,0.0536,STOP,4.0
XLF,L1_VWAP_MR,2026-02-11 18:35:00+00:00,2026-02-11 18:40:00+00:00,52.775,52.74499029354059,1,-0.0828,0.0528,STOP,5.0
XLF,L3_RSI_SCALP,2026-02-11 18:37:00+00:00,2026-02-11 18:40:00+00:00,52.795,52.745,1,-0.1028,0.0528,SIGNAL,3.0
BAC,L1_VWAP_MR,2026-02-11 18:41:00+00:00,2026-02-11 18:43:00+00:00,53.53,53.46,1,-0.1235,0.0535,STOP,2.0
INTC,L1_VWAP_MR,2026-02-11 18:41:00+00:00,2026-02-11 18:46:00+00:00,47.58,47.749,1,0.1213,0.0477,SIGNAL,5.0
BAC,L1_VWAP_MR,2026-02-11 18:44:00+00:00,2026-02-11 18:47:00+00:00,53.4093,53.357055286187325,1,-0.1056,0.0534,STOP,3.0
BAC,L3_RSI_SCALP,2026-02-11 18:45:00+00:00,2026-02-11 18:48:00+00:00,53.435,53.33,1,-0.1584,0.0534,STOP,3.0
BAC,L1_VWAP_MR,2026-02-11 18:49:00+00:00,2026-02-11 18:50:00+00:00,53.33,53.26838541805295,1,-0.1149,0.0533,STOP,1.0
BAC,L3_RSI_SCALP,2026-02-11 18:51:00+00:00,2026-02-11 18:54:00+00:00,53.325,53.385,1,0.0066,0.0534,SIGNAL,3.0
XLF,L3_RSI_SCALP,2026-02-11 18:55:00+00:00,2026-02-11 18:58:00+00:00,52.755,52.735,1,-0.0727,0.0527,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-02-11 19:03:00+00:00,2026-02-11 19:09:00+00:00,47.665,47.58,1,-0.1326,0.0476,STOP,6.0
INTC,L1_VWAP_MR,2026-02-11 19:22:00+00:00,2026-02-11 19:23:00+00:00,47.8151,47.86,1,-0.0029,0.0478,SIGNAL,1.0
BAC,L1_VWAP_MR,2026-02-11 19:27:00+00:00,2026-02-11 19:30:00+00:00,53.54,53.53,1,-0.0635,0.0535,EOD,3.0
PFE,L3_RSI_SCALP,2026-02-11 19:32:00+00:00,2026-02-11 19:35:00+00:00,27.74,27.735,2,-0.0655,0.0555,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-02-11 19:33:00+00:00,2026-02-11 19:38:00+00:00,47.785,47.6751,1,-0.1576,0.0477,STOP,5.0
INTC,L1_VWAP_MR,2026-02-11 19:39:00+00:00,2026-02-11 19:40:00+00:00,47.6455,47.5822152489246,1,-0.1109,0.0476,STOP,1.0
INTC,L1_VWAP_MR,2026-02-11 19:51:00+00:00,2026-02-11 19:55:00+00:00,47.65,47.565,1,-0.1326,0.0476,STOP,4.0
INTC,L1_VWAP_MR,2026-02-11 19:56:00+00:00,2026-02-11 20:01:00+00:00,47.535,47.47361349427426,1,-0.1089,0.0475,STOP,5.0
BAC,L1_VWAP_MR,2026-02-11 20:28:00+00:00,2026-02-11 20:29:00+00:00,54.01,53.95,1,-0.114,0.054,STOP,1.0
BAC,L1_VWAP_MR,2026-02-11 20:31:00+00:00,2026-02-11 20:32:00+00:00,53.945,53.90500484644829,1,-0.0939,0.0539,STOP,1.0
BAC,L1_VWAP_MR,2026-02-11 20:34:00+00:00,2026-02-11 20:36:00+00:00,53.895,53.853594445787635,1,-0.0953,0.0539,STOP,2.0
BAC,L1_VWAP_MR,2026-02-11 20:52:00+00:00,2026-02-11 20:59:00+00:00,53.885,53.83,1,-0.1089,0.0539,STOP,7.0
XLF,L1_VWAP_MR,2026-02-11 20:59:00+00:00,2026-02-11 21:06:00+00:00,52.73,52.7,1,-0.0827,0.0527,STOP,7.0
BAC,L1_VWAP_MR,2026-02-11 21:00:00+00:00,2026-02-11 21:08:00+00:00,53.825,54.1111,1,0.2321,0.054,SIGNAL,8.0
XLF,L1_VWAP_MR,2026-02-11 21:07:00+00:00,2026-02-11 21:30:00+00:00,52.71,52.78,1,0.0173,0.0527,SIGNAL,23.0
PFE,L3_RSI_SCALP,2026-02-11 22:33:00+00:00,2026-02-11 23:03:00+00:00,27.6917,27.7131,2,-0.0126,0.0554,SIGNAL,30.0
BAC,L1_VWAP_MR,2026-02-11 22:03:00+00:00,2026-02-12 09:05:00+00:00,53.87,54.15,1,0.226,0.054,SIGNAL,662.0
PFE,L3_RSI_SCALP,2026-02-12 09:06:00+00:00,2026-02-12 09:12:00+00:00,27.66,27.63,2,-0.1153,0.0553,STOP,6.0
PFE,L1_VWAP_MR,2026-02-12 12:51:00+00:00,2026-02-12 13:00:00+00:00,27.61,27.599263459114624,2,-0.0767,0.0552,STOP,9.0
XLE,L3_RSI_SCALP,2026-02-12 13:40:00+00:00,2026-02-12 13:42:00+00:00,54.9626,54.9222,1,-0.0953,0.0549,STOP,2.0
XLE,L3_RSI_SCALP,2026-02-12 13:46:00+00:00,2026-02-12 13:47:00+00:00,54.92,54.88,1,-0.0949,0.0549,STOP,1.0
INTC,L1_VWAP_MR,2026-02-12 14:12:00+00:00,2026-02-12 14:15:00+00:00,48.2254,48.15,1,-0.1236,0.0482,STOP,3.0
INTC,L1_VWAP_MR,2026-02-12 14:16:00+00:00,2026-02-12 14:17:00+00:00,48.15,48.0903,1,-0.1078,0.0481,STOP,1.0
INTC,L1_VWAP_MR,2026-02-12 14:18:00+00:00,2026-02-12 14:23:00+00:00,48.15,48.19,1,-0.0082,0.0482,SIGNAL,5.0
INTC,L3_RSI_SCALP,2026-02-12 14:20:00+00:00,2026-02-12 14:26:00+00:00,48.19,48.0594,1,-0.1787,0.0481,STOP,6.0
INTC,L1_VWAP_MR,2026-02-12 14:27:00+00:00,2026-02-12 14:28:00+00:00,47.78,47.71023536332893,1,-0.1175,0.0477,STOP,1.0
INTC,L3_RSI_SCALP,2026-02-12 14:29:00+00:00,2026-02-12 14:30:00+00:00,47.831,47.748892,1,-0.1299,0.0478,STOP,1.0
PFE,L1_VWAP_MR,2026-02-12 14:36:00+00:00,2026-02-12 14:38:00+00:00,27.44,27.55,2,0.165,0.055,SIGNAL,2.0
INTC,L1_VWAP_MR,2026-02-12 14:46:00+00:00,2026-02-12 14:48:00+00:00,47.87,47.62742496117096,1,-0.2903,0.0477,STOP,2.0
BAC,L1_VWAP_MR,2026-02-12 14:49:00+00:00,2026-02-12 14:51:00+00:00,53.3901,53.62,1,0.1764,0.0535,SIGNAL,2.0
INTC,L1_VWAP_MR,2026-02-12 14:57:00+00:00,2026-02-12 15:01:00+00:00,47.7,48.0523,1,0.3044,0.0479,SIGNAL,4.0
INTC,L1_VWAP_MR,2026-02-12 15:17:00+00:00,2026-02-12 15:19:00+00:00,47.765,48.04,1,0.2271,0.0479,SIGNAL,2.0
BAC,L1_VWAP_MR,2026-02-12 14:57:00+00:00,2026-02-12 15:21:00+00:00,53.3126,53.175,1,-0.1908,0.0532,STOP,24.0
BAC,L1_VWAP_MR,2026-02-12 15:24:00+00:00,2026-02-12 15:27:00+00:00,53.21,53.128652909786325,1,-0.1345,0.0532,STOP,3.0
XLF,L3_RSI_SCALP,2026-02-12 15:30:00+00:00,2026-02-12 15:32:00+00:00,52.6592,52.59,1,-0.1218,0.0526,STOP,2.0
XLF,L1_VWAP_MR,2026-02-12 15:32:00+00:00,2026-02-12 15:34:00+00:00,52.59,52.52,1,-0.1226,0.0526,STOP,2.0
BAC,L1_VWAP_MR,2026-02-12 15:32:00+00:00,2026-02-12 15:36:00+00:00,53.055,52.98233069737632,1,-0.1257,0.053,STOP,4.0
BAC,L3_RSI_SCALP,2026-02-12 15:34:00+00:00,2026-02-12 15:37:00+00:00,53.025,52.928967,1,-0.149,0.053,STOP,3.0
XLF,L1_VWAP_MR,2026-02-12 15:35:00+00:00,2026-02-12 15:38:00+00:00,52.515,52.473511760927124,1,-0.094,0.0525,STOP,3.0
INTC,L1_VWAP_MR,2026-02-12 15:40:00+00:00,2026-02-12 15:41:00+00:00,47.71,47.5815,1,-0.1761,0.0476,STOP,1.0
BAC,L1_VWAP_MR,2026-02-12 15:38:00+00:00,2026-02-12 15:44:00+00:00,52.965,52.885,1,-0.1329,0.0529,STOP,6.0
XLF,L1_VWAP_MR,2026-02-12 15:41:00+00:00,2026-02-12 15:46:00+00:00,52.47,52.42745602233499,1,-0.095,0.0524,STOP,5.0
XLF,L1_VWAP_MR,2026-02-12 15:49:00+00:00,2026-02-12 15:50:00+00:00,52.44,52.395,1,-0.0974,0.0524,STOP,1.0
XLF,L1_VWAP_MR,2026-02-12 15:51:00+00:00,2026-02-12 15:52:00+00:00,52.425,52.38321070394777,1,-0.0942,0.0524,STOP,1.0
BAC,L1_VWAP_MR,2026-02-12 15:46:00+00:00,2026-02-12 15:54:00+00:00,52.885,52.755,1,-0.1828,0.0528,STOP,8.0
XLF,L3_RSI_SCALP,2026-02-12 15:51:00+00:00,2026-02-12 15:54:00+00:00,52.425,52.34,1,-0.1374,0.0524,SIGNAL,3.0
XLF,L1_VWAP_MR,2026-02-12 15:55:00+00:00,2026-02-12 15:57:00+00:00,52.35,52.3,1,-0.1023,0.0523,STOP,2.0
BAC,L1_VWAP_MR,2026-02-12 15:55:00+00:00,2026-02-12 15:58:00+00:00,52.77,52.76,1,-0.0628,0.0528,SIGNAL,3.0
BAC,L3_RSI_SCALP,2026-02-12 15:55:00+00:00,2026-02-12 16:01:00+00:00,52.77,52.61,1,-0.2127,0.0527,STOP,6.0
BAC,L1_VWAP_MR,2026-02-12 16:01:00+00:00,2026-02-12 16:05:00+00:00,52.61,52.425,1,-0.2375,0.0525,STOP,4.0
XLF,L1_VWAP_MR,2026-02-12 16:01:00+00:00,2026-02-12 16:05:00+00:00,52.1,52.015,1,-0.1371,0.0521,STOP,4.0
BAC,L1_VWAP_MR,2026-02-12 16:06:00+00:00,2026-02-12 16:07:00+00:00,52.39,52.285,1,-0.1573,0.0523,STOP,1.0
INTC,L1_VWAP_MR,2026-02-12 16:05:00+00:00,2026-02-12 16:07:00+00:00,47.2693,47.14664083472192,1,-0.1699,0.0472,STOP,2.0
BAC,L1_VWAP_MR,2026-02-12 16:08:00+00:00,2026-02-12 16:09:00+00:00,52.245,52.165,1,-0.1322,0.0522,STOP,1.0
INTC,L3_RSI_SCALP,2026-02-12 16:08:00+00:00,2026-02-12 16:11:00+00:00,47.2,47.08,1,-0.1671,0.0471,SIGNAL,3.0
XLF,L1_VWAP_MR,2026-02-12 16:10:00+00:00,2026-02-12 16:15:00+00:00,51.865,51.845,1,-0.0719,0.0519,SIGNAL,5.0
XLF,L3_RSI_SCALP,2026-02-12 16:12:00+00:00,2026-02-12 16:16:00+00:00,51.89,51.795,1,-0.1468,0.0518,STOP,4.0
PFE,L2_ORB,2026-02-12 15:39:00+00:00,2026-02-12 16:18:00+00:00,27.7665,27.615,2,-0.3584,0.0554,SIGNAL,39.0
XLF,L1_VWAP_MR,2026-02-12 16:17:00+00:00,2026-02-12 16:20:00+00:00,51.825,51.74,1,-0.1368,0.0518,STOP,3.0
BAC,L1_VWAP_MR,2026-02-12 16:17:00+00:00,2026-02-12 16:21:00+00:00,52.0,51.945775,1,-0.1062,0.052,STOP,4.0
BAC,L3_RSI_SCALP,2026-02-12 16:19:00+00:00,2026-02-12 16:22:00+00:00,52.04,52.125,1,0.0329,0.0521,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-02-12 16:21:00+00:00,2026-02-12 16:26:00+00:00,46.705,46.645,1,-0.1067,0.0467,STOP,5.0
INTC,L3_RSI_SCALP,2026-02-12 16:23:00+00:00,2026-02-12 16:26:00+00:00,46.91,46.645,1,-0.3118,0.0468,SIGNAL,3.0
SLV,L1_VWAP_MR,2026-02-12 16:26:00+00:00,2026-02-12 16:28:00+00:00,69.26,68.74114667403083,1,-0.5879,0.069,STOP,2.0
XLE,L1_VWAP_MR,2026-02-12 16:27:00+00:00,2026-02-12 16:29:00+00:00,54.67,54.58,1,-0.1446,0.0546,STOP,2.0
INTC,L1_VWAP_MR,2026-02-12 16:30:00+00:00,2026-02-12 16:43:00+00:00,46.58,47.165,1,0.5381,0.0469,SIGNAL,13.0
XLE,L1_VWAP_MR,2026-02-12 16:30:00+00:00,2026-02-12 16:46:00+00:00,54.6414,54.555,1,-0.141,0.0546,STOP,16.0
XLF,L1_VWAP_MR,2026-02-12 16:21:00+00:00,2026-02-12 16:46:00+00:00,51.705,51.6,1,-0.1567,0.0517,STOP,25.0
SLV,L1_VWAP_MR,2026-02-12 16:48:00+00:00,2026-02-12 16:49:00+00:00,68.6,67.99,1,-0.6783,0.0683,STOP,1.0
XLF,L1_VWAP_MR,2026-02-12 16:47:00+00:00,2026-02-12 16:50:00+00:00,51.645,51.5884968548811,1,-0.1081,0.0516,STOP,3.0
XLE,L1_VWAP_MR,2026-02-12 16:47:00+00:00,2026-02-12 16:52:00+00:00,54.505,54.4,1,-0.1595,0.0545,STOP,5.0
SLV,L1_VWAP_MR,2026-02-12 16:52:00+00:00,2026-02-12 16:53:00+00:00,68.8097,68.29592206710039,1,-0.5823,0.0686,STOP,1.0
XLF,L3_RSI_SCALP,2026-02-12 16:51:00+00:00,2026-02-12 16:54:00+00:00,51.62,51.6639,1,-0.0077,0.0516,SIGNAL,3.0
XLE,L1_VWAP_MR,2026-02-12 16:55:00+00:00,2026-02-12 16:56:00+00:00,54.345,54.27,1,-0.1293,0.0543,STOP,1.0
SLV,L3_RSI_SCALP,2026-02-12 16:55:00+00:00,2026-02-12 16:58:00+00:00,68.685,68.8099,1,0.0562,0.0687,SIGNAL,3.0
XLE,L1_VWAP_MR,2026-02-12 16:57:00+00:00,2026-02-12 16:59:00+00:00,54.2375,54.17199853620799,1,-0.1197,0.0542,STOP,2.0
INTC,L1_VWAP_MR,2026-02-12 16:52:00+00:00,2026-02-12 16:59:00+00:00,47.03,47.0799,1,0.0028,0.0471,SIGNAL,7.0
BAC,L1_VWAP_MR,2026-02-12 16:58:00+00:00,2026-02-12 17:00:00+00:00,52.025,51.925,1,-0.152,0.052,STOP,2.0
INTC,L1_VWAP_MR,2026-02-12 17:01:00+00:00,2026-02-12 17:04:00+00:00,46.93,47.157,1,0.18,0.047,SIGNAL,3.0
BAC,L1_VWAP_MR,2026-02-12 17:01:00+00:00,2026-02-12 17:05:00+00:00,51.91,51.82,1,-0.1419,0.0519,STOP,4.0
XLF,L1_VWAP_MR,2026-02-12 17:01:00+00:00,2026-02-12 17:05:00+00:00,51.525,51.44,1,-0.1365,0.0515,STOP,4.0
XLF,L1_VWAP_MR,2026-02-12 17:06:00+00:00,2026-02-12 17:09:00+00:00,51.515,51.61,1,0.0434,0.0516,SIGNAL,3.0
XLF,L3_RSI_SCALP,2026-02-12 17:06:00+00:00,2026-02-12 17:12:00+00:00,51.515,51.505,1,-0.0615,0.0515,SIGNAL,6.0
BAC,L1_VWAP_MR,2026-02-12 17:06:00+00:00,2026-02-12 17:14:00+00:00,51.895,51.8,1,-0.1468,0.0518,STOP,8.0
XLF,L3_RSI_SCALP,2026-02-12 17:18:00+00:00,2026-02-12 17:21:00+00:00,51.535,51.62,1,0.0334,0.0516,SIGNAL,3.0
BAC,L1_VWAP_MR,2026-02-12 17:15:00+00:00,2026-02-12 17:22:00+00:00,51.835,52.17,1,0.283,0.052,SIGNAL,7.0
INTC,L1_VWAP_MR,2026-02-12 17:16:00+00:00,2026-02-12 17:24:00+00:00,47.06,47.24,1,0.1329,0.0471,SIGNAL,8.0
BAC,L1_VWAP_MR,2026-02-12 17:32:00+00:00,2026-02-12 17:34:00+00:00,52.0359,52.185,1,0.097,0.0521,SIGNAL,2.0
INTC,L1_VWAP_MR,2026-02-12 17:32:00+00:00,2026-02-12 17:38:00+00:00,47.065,47.125,1,0.0129,0.0471,SIGNAL,6.0
XLF,L1_VWAP_MR,2026-02-12 17:32:00+00:00,2026-02-12 17:38:00+00:00,51.54,51.635,1,0.0434,0.0516,SIGNAL,6.0
INTC,L1_VWAP_MR,2026-02-12 17:39:00+00:00,2026-02-12 17:46:00+00:00,47.045,46.935,1,-0.157,0.047,STOP,7.0
XLE,L1_VWAP_MR,2026-02-12 17:49:00+00:00,2026-02-12 17:50:00+00:00,54.1,54.04740403102019,1,-0.1067,0.0541,STOP,1.0
INTC,L1_VWAP_MR,2026-02-12 17:47:00+00:00,2026-02-12 17:52:00+00:00,46.94,46.845,1,-0.1419,0.0469,STOP,5.0
INTC,L1_VWAP_MR,2026-02-12 17:53:00+00:00,2026-02-12 17:57:00+00:00,46.75,46.637,1,-0.1597,0.0467,STOP,4.0
XLE,L1_VWAP_MR,2026-02-12 17:53:00+00:00,2026-02-12 17:57:00+00:00,53.905,53.84,1,-0.1189,0.0539,STOP,4.0
BAC,L1_VWAP_MR,2026-02-12 17:57:00+00:00,2026-02-12 18:00:00+00:00,52.1301,52.06645435879271,1,-0.1157,0.0521,STOP,3.0
SLV,L3_RSI_SCALP,2026-02-12 17:58:00+00:00,2026-02-12 18:00:00+00:00,68.61,68.148055,1,-0.5303,0.0684,STOP,2.0
SLV,L1_VWAP_MR,2026-02-12 18:01:00+00:00,2026-02-12 18:03:00+00:00,68.4089,68.0914,1,-0.3858,0.0683,STOP,2.0
XLF,L1_VWAP_MR,2026-02-12 17:49:00+00:00,2026-02-12 18:05:00+00:00,51.57,51.635,1,0.0134,0.0516,SIGNAL,16.0
SLV,L1_VWAP_MR,2026-02-12 18:04:00+00:00,2026-02-12 18:08:00+00:00,68.21,67.695,1,-0.583,0.068,STOP,4.0
XLE,L1_VWAP_MR,2026-02-12 18:09:00+00:00,2026-02-12 18:12:00+00:00,53.94,53.865,1,-0.1289,0.0539,STOP,3.0
SLV,L1_VWAP_MR,2026-02-12 18:09:00+00:00,2026-02-12 18:19:00+00:00,67.97,67.67980235909826,1,-0.358,0.0678,STOP,10.0
BAC,L1_VWAP_MR,2026-02-12 18:09:00+00:00,2026-02-12 18:22:00+00:00,52.105,52.275,1,0.1178,0.0522,SIGNAL,13.0
XLE,L1_VWAP_MR,2026-02-12 18:13:00+00:00,2026-02-12 18:26:00+00:00,53.8,53.94,1,0.0861,0.0539,SIGNAL,13.0
INTC,L1_VWAP_MR,2026-02-12 18:19:00+00:00,2026-02-12 18:28:00+00:00,46.495,46.38,1,-0.1614,0.0464,STOP,9.0
XLF,L1_VWAP_MR,2026-02-12 18:28:00+00:00,2026-02-12 18:29:00+00:00,51.615,51.56957544174674,1,-0.097,0.0516,STOP,1.0
XLE,L1_VWAP_MR,2026-02-12 18:28:00+00:00,2026-02-12 18:33:00+00:00,53.8,53.9799,1,0.126,0.0539,SIGNAL,5.0
INTC,L1_VWAP_MR,2026-02-12 18:29:00+00:00,2026-02-12 18:36:00+00:00,46.505,46.675,1,0.1234,0.0466,SIGNAL,7.0
INTC,L1_VWAP_MR,2026-02-12 18:49:00+00:00,2026-02-12 18:53:00+00:00,46.705,46.795,1,0.0433,0.0467,SIGNAL,4.0
